query_id,q_type,exec_n,exec_time
159,single_bgps,3,0.006410121917724609
160,single_bgps,0,3.051642894744873
160,single_bgps,1,3.057516574859619
160,single_bgps,2,2.9892055988311768
160,single_bgps,3,3.3907852172851562
161,single_bgps,0,0.021112442016601562
161,single_bgps,1,0.0075762271881103516
161,single_bgps,2,0.00753331184387207
161,single_bgps,3,0.00713801383972168
162,single_bgps,0,0.2936677932739258
162,single_bgps,1,0.2852213382720947
162,single_bgps,2,0.28228330612182617
162,single_bgps,3,0.2791411876678467
163,single_bgps,0,0.007269620895385742
163,single_bgps,1,0.005457162857055664
163,single_bgps,2,0.0042722225189208984
163,single_bgps,3,0.0043315887451171875
164,single_bgps,0,6.0284929275512695
164,single_bgps,1,5.870305776596069
164,single_bgps,2,5.224524974822998
164,single_bgps,3,5.7364771366119385
165,single_bgps,0,0.02575206756591797
165,single_bgps,1,0.0035407543182373047
165,single_bgps,2,0.002667665481567383
165,single_bgps,3,0.0024585723876953125
166,single_bgps,0,0.0037920475006103516
166,single_bgps,1,0.002858400344848633
166,single_bgps,2,0.0025815963745117188
166,single_bgps,3,0.002573728561401367
167,single_bgps,0,0.0030603408813476562
167,single_bgps,1,0.002244234085083008
167,single_bgps,2,0.002297639846801758
167,single_bgps,3,0.0029273033142089844
168,single_bgps,0,0.5148124694824219
168,single_bgps,1,0.5041537284851074
168,single_bgps,2,0.4925367832183838
168,single_bgps,3,0.48514676094055176
169,single_bgps,0,1.887505292892456
169,single_bgps,1,1.852736473083496
169,single_bgps,2,1.7889318466186523
169,single_bgps,3,1.7655205726623535
170,single_bgps,0,0.019511938095092773
170,single_bgps,1,0.006052970886230469
170,single_bgps,2,0.0043981075286865234
170,single_bgps,3,0.004111051559448242
171,single_bgps,0,13.659175634384155
171,single_bgps,1,14.209641456604004
171,single_bgps,2,13.194463014602661
171,single_bgps,3,13.16437816619873
172,single_bgps,0,1.8074798583984375
172,single_bgps,1,1.7431378364562988
172,single_bgps,2,1.5544192790985107
172,single_bgps,3,1.623340129852295
173,single_bgps,0,0.02196502685546875
173,single_bgps,1,0.014147758483886719
173,single_bgps,2,0.013402223587036133
173,single_bgps,3,0.013413190841674805
174,single_bgps,0,0.6446971893310547
174,single_bgps,1,0.587059497833252
174,single_bgps,2,0.6295642852783203
174,single_bgps,3,0.6080889701843262
175,single_bgps,0,10.958684206008911
175,single_bgps,1,13.38331389427185
175,single_bgps,2,11.588348865509033
175,single_bgps,3,11.486783981323242
176,single_bgps,0,12.441685199737549
176,single_bgps,1,11.998565673828125
176,single_bgps,2,11.72150731086731
176,single_bgps,3,12.119136333465576
177,single_bgps,0,13.84568166732788
177,single_bgps,1,11.612737655639648
177,single_bgps,2,11.467103004455566
177,single_bgps,3,12.78880000114441
178,single_bgps,0,0.034522056579589844
178,single_bgps,1,0.0041582584381103516
178,single_bgps,2,0.003198862075805664
178,single_bgps,3,0.0027670860290527344
179,single_bgps,0,0.15151047706604004
179,single_bgps,1,0.08834671974182129
179,single_bgps,2,0.08971285820007324
179,single_bgps,3,0.09123802185058594
180,single_bgps,0,9.775557279586792
180,single_bgps,1,10.11153244972229
180,single_bgps,2,8.89233684539795
180,single_bgps,3,9.144819736480713
181,single_bgps,0,7.582226514816284
181,single_bgps,1,7.3948469161987305
181,single_bgps,2,7.43462872505188
181,single_bgps,3,7.932093858718872
182,single_bgps,0,1.7136850357055664
182,single_bgps,1,1.786224603652954
182,single_bgps,2,1.7842988967895508
182,single_bgps,3,1.7343392372131348
183,single_bgps,0,0.010882854461669922
183,single_bgps,1,0.004114866256713867
183,single_bgps,2,0.0035834312438964844
183,single_bgps,3,0.0031812191009521484
184,single_bgps,0,12.808826208114624
184,single_bgps,1,10.992074489593506
184,single_bgps,2,9.879974126815796
184,single_bgps,3,10.585971593856812
185,single_bgps,0,0.03627300262451172
185,single_bgps,1,0.0035924911499023438
185,single_bgps,2,0.003314495086669922
185,single_bgps,3,0.002863168716430664
