,query_id,exec_n,exec_time,results
106,P222,2,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nDEFINE sql:select-option ""order"" SELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P105> <http://www.wikidata.org/entity/Q7432> .\n\t?x1 <http://www.wikidata.org/prop/direct/P171> ?x2 .\n\t?x2 <http://www.wikidata.org/prop/direct/P171>* <http://www.wikidata.org/entity/Q28486> .\n}'"
107,P222,3,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nDEFINE sql:select-option ""order"" SELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P105> <http://www.wikidata.org/entity/Q7432> .\n\t?x1 <http://www.wikidata.org/prop/direct/P171> ?x2 .\n\t?x2 <http://www.wikidata.org/prop/direct/P171>* <http://www.wikidata.org/entity/Q28486> .\n}'"
108,P402,0,44.16280388832092,
109,P402,1,44.315704584121704,
110,P402,2,44.34241700172424,
111,P402,3,44.255807638168335,
112,P369,0,213.5062825679779,
113,P369,1,213.319256067276,
114,P369,2,213.6851842403412,
115,P369,3,217.3975121974945,
116,P399,0,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nDEFINE sql:select-option ""order"" SELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P170> ?x2 .\n\t?x1 <http://www.wikidata.org/prop/direct/P276> ?x3 .\n\t?x2 <http://www.wikidata.org/prop/direct/P463> <http://www.wikidata.org/entity/Q270920> .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?c776 .\n\t?c776 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q3305213> .\n\t?x3 <http://www.wikidata.org/prop/direct/P131>* <http://www.wikidata.org/entity/Q145> .\n}'"
117,P399,1,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nDEFINE sql:select-option ""order"" SELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P170> ?x2 .\n\t?x1 <http://www.wikidata.org/prop/direct/P276> ?x3 .\n\t?x2 <http://www.wikidata.org/prop/direct/P463> <http://www.wikidata.org/entity/Q270920> .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?c776 .\n\t?c776 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q3305213> .\n\t?x3 <http://www.wikidata.org/prop/direct/P131>* <http://www.wikidata.org/entity/Q145> .\n}'"
118,P399,2,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nDEFINE sql:select-option ""order"" SELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P170> ?x2 .\n\t?x1 <http://www.wikidata.org/prop/direct/P276> ?x3 .\n\t?x2 <http://www.wikidata.org/prop/direct/P463> <http://www.wikidata.org/entity/Q270920> .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?c776 .\n\t?c776 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q3305213> .\n\t?x3 <http://www.wikidata.org/prop/direct/P131>* <http://www.wikidata.org/entity/Q145> .\n}'"
119,P399,3,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nDEFINE sql:select-option ""order"" SELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P170> ?x2 .\n\t?x1 <http://www.wikidata.org/prop/direct/P276> ?x3 .\n\t?x2 <http://www.wikidata.org/prop/direct/P463> <http://www.wikidata.org/entity/Q270920> .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?c776 .\n\t?c776 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q3305213> .\n\t?x3 <http://www.wikidata.org/prop/direct/P131>* <http://www.wikidata.org/entity/Q145> .\n}'"
120,P280,0,44.1504545211792,
121,P280,1,44.11582541465759,
122,P280,2,43.91634202003479,
123,P280,3,43.793906450271606,
124,P242,0,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nDEFINE sql:select-option ""order"" SELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P131> ?x2 .\n\t?x2 <http://www.wikidata.org/prop/direct/P131>+ <http://www.wikidata.org/entity/Q12620> .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?c192 .\n\t?c192 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q16970> .\n}'"
125,P242,1,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nDEFINE sql:select-option ""order"" SELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P131> ?x2 .\n\t?x2 <http://www.wikidata.org/prop/direct/P131>+ <http://www.wikidata.org/entity/Q12620> .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?c192 .\n\t?c192 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q16970> .\n}'"
126,P242,2,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nDEFINE sql:select-option ""order"" SELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P131> ?x2 .\n\t?x2 <http://www.wikidata.org/prop/direct/P131>+ <http://www.wikidata.org/entity/Q12620> .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?c192 .\n\t?c192 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q16970> .\n}'"
127,P242,3,0.0,"EndPointInternalError: The endpoint returned the HTTP status code 500. 

Response:
b'Virtuoso 42000 Error TN...: Exceeded 10000000000 bytes in transitive temp memory.  use t_distinct, t_max or more T_MAX_memory options to limit the search or increase the pool\n\nSPARQL query:\n#output-format:application/sparql-results+json\nDEFINE sql:select-option ""order"" SELECT * WHERE {\n\t?x1 <http://www.wikidata.org/prop/direct/P131> ?x2 .\n\t?x2 <http://www.wikidata.org/prop/direct/P131>+ <http://www.wikidata.org/entity/Q12620> .\n\t?x1 <http://www.wikidata.org/prop/direct/P31> ?c192 .\n\t?c192 <http://www.wikidata.org/prop/direct/P279>* <http://www.wikidata.org/entity/Q16970> .\n}'"
128,P249,0,44.65833353996277,
129,P249,1,44.631901025772095,
130,P249,2,44.26039719581604,
131,P249,3,44.14238953590393,
132,P253,0,0.07645416259765625,
133,P253,1,0.008814334869384766,
134,P253,2,0.007879018783569336,
135,P253,3,0.012333393096923828,
136,P349,0,44.31084680557251,
137,P349,1,44.374112367630005,
138,P349,2,44.43301773071289,
139,P349,3,44.43311786651611,
