,query_id,exec_n,exec_time,results
661,P389,1,0.003785371780395508,
662,P389,2,0.0034139156341552734,
663,P389,3,0.003376483917236328,
664,P244,0,0.14630699157714844,
665,P244,1,0.12308788299560547,
666,P244,2,0.12297844886779785,
667,P244,3,0.12170720100402832,
668,P314,0,0.005033016204833984,
669,P314,1,0.0033111572265625,
670,P314,2,0.0030956268310546875,
671,P314,3,0.0027418136596679688,
672,P382,0,0.7259471416473389,
673,P382,1,0.7151401042938232,
674,P382,2,0.7175624370574951,
675,P382,3,0.7193760871887207,
676,P388,0,0.036122798919677734,
677,P388,1,0.004960298538208008,
678,P388,2,0.0037450790405273438,
679,P388,3,0.003484487533569336,
680,P324,0,9.672844171524048,
681,P324,1,9.51511526107788,
682,P324,2,9.496484279632568,
683,P324,3,9.385246753692627,
684,P360,0,0.011037588119506836,
685,P360,1,0.006292581558227539,
686,P360,2,0.005618572235107422,
687,P360,3,0.005254030227661133,
688,P374,0,0.4161820411682129,
689,P374,1,0.20430445671081543,
690,P374,2,0.20403742790222168,
691,P374,3,0.20386600494384766,
692,P192,0,0.9040238857269287,
693,P192,1,0.15434908866882324,
694,P192,2,0.15354132652282715,
695,P192,3,0.15188193321228027,
696,P217,0,0.005094766616821289,
697,P217,1,0.003333568572998047,
698,P217,2,0.0030732154846191406,
699,P217,3,0.0028870105743408203,
700,P342,0,0.024608612060546875,
701,P342,1,0.0049245357513427734,
702,P342,2,0.0038251876831054688,
703,P342,3,0.003663301467895508,
704,P319,0,0.04562950134277344,
705,P319,1,0.009737253189086914,
706,P319,2,0.007979154586791992,
707,P319,3,0.007970571517944336,
708,P333,0,8.239880323410034,
709,P333,1,8.158716201782227,
710,P333,2,8.1401948928833,
711,P333,3,8.128941774368286,
712,P193,0,0.005416393280029297,
713,P193,1,0.003583669662475586,
714,P193,2,0.0033648014068603516,
715,P193,3,0.003057241439819336,
716,P274,0,0.007292747497558594,
717,P274,1,0.0048410892486572266,
718,P274,2,0.0039060115814208984,
719,P274,3,0.0036008358001708984,
720,P305,0,4.083096265792847,
721,P305,1,3.495983600616455,
722,P305,2,3.6516716480255127,
723,P305,3,3.8027873039245605,
724,P251,0,0.019255399703979492,
725,P251,1,0.0064067840576171875,
726,P251,2,0.0053555965423583984,
727,P251,3,0.008715629577636719,
728,P393,0,0.42148852348327637,
729,P393,1,0.40653514862060547,
730,P393,2,0.409130334854126,
731,P393,3,0.41294264793395996,
732,P299,0,3.4343838691711426,
733,P299,1,3.221914529800415,
734,P299,2,3.1989901065826416,
735,P299,3,3.16750431060791,
736,P191,0,2.567079782485962,
737,P191,1,2.3698370456695557,
738,P191,2,2.316427707672119,
739,P191,3,2.2955989837646484,
740,P214,0,0.3115510940551758,
741,P214,1,0.13607048988342285,
742,P214,2,0.12093043327331543,
743,P214,3,0.11933469772338867,
744,P296,0,20.961230754852295,
745,P296,1,17.979427814483643,
746,P296,2,18.030863761901855,
747,P296,3,17.83194589614868,
748,P292,0,0.04952096939086914,
749,P292,1,0.004370450973510742,
750,P292,2,0.0036733150482177734,
751,P292,3,0.0031402111053466797,
752,P302,0,0.10519623756408691,
753,P302,1,0.10303688049316406,
754,P302,2,0.10392045974731445,
755,P302,3,0.1034245491027832,
756,P275,0,59.404245376586914,
757,P275,1,59.27190136909485,
758,P275,2,59.230266094207764,
759,P275,3,60.40414047241211,
760,P223,0,0.016853809356689453,
761,P223,1,0.00933980941772461,
762,P223,2,0.008944511413574219,
763,P223,3,0.008762359619140625,
764,P286,0,0.005020618438720703,
765,P286,1,0.002912282943725586,
766,P286,2,0.002719879150390625,
767,P286,3,0.0026056766510009766,
768,P288,0,0.038887739181518555,
769,P288,1,0.004572153091430664,
770,P288,2,0.00428462028503418,
771,P288,3,0.004004955291748047,
772,P235,0,0.005162954330444336,
773,P235,1,0.003759145736694336,
774,P235,2,0.0037195682525634766,
775,P235,3,0.003652811050415039,
776,P331,0,1.3314530849456787,
777,P331,1,1.270909070968628,
778,P331,2,1.2676682472229004,
779,P331,3,1.266122579574585,
780,P264,0,1.361842155456543,
781,P264,1,1.364591360092163,
782,P264,2,1.3250668048858643,
783,P264,3,1.327601671218872,
784,P285,0,4.393667697906494,
785,P285,1,4.353490352630615,
786,P285,2,4.369841814041138,
787,P285,3,4.352727174758911,
788,P301,0,3.785233974456787,
789,P301,1,3.757143974304199,
790,P301,2,3.6867783069610596,
791,P301,3,3.669686794281006,
792,P273,0,0.22175860404968262,
793,P273,1,0.19251561164855957,
794,P273,2,0.1905348300933838,
795,P273,3,0.1908724308013916,
796,P232,0,0.037184715270996094,
797,P232,1,0.0059244632720947266,
798,P232,2,0.004313468933105469,
799,P232,3,0.004387617111206055,
800,P211,0,1.523559808731079,
801,P211,1,1.5466852188110352,
802,P211,2,1.5241239070892334,
803,P211,3,1.543973445892334,
804,P323,0,0.008665323257446289,
805,P323,1,0.004703998565673828,
806,P323,2,0.003202676773071289,
807,P323,3,0.003275156021118164,
808,P368,0,11.28926396369934,
809,P368,1,10.404373407363892,
810,P368,2,10.64871335029602,
811,P368,3,10.663317203521729,
812,P322,0,81.1057300567627,
813,P322,1,80.33206462860107,
814,P322,2,80.5981936454773,
815,P322,3,80.53669238090515,
816,P195,0,29.135395765304565,
817,P195,1,0.8985781669616699,
818,P195,2,0.861363410949707,
819,P195,3,0.8602514266967773,
820,P247,0,1.2841129302978516,
821,P247,1,0.38535022735595703,
822,P247,2,0.3840494155883789,
823,P247,3,0.39151573181152344,
824,P294,0,0.015130281448364258,
825,P294,1,0.0035445690155029297,
826,P294,2,0.002868175506591797,
827,P294,3,0.002891063690185547,
828,P390,0,0.004179239273071289,
829,P390,1,0.0031137466430664062,
830,P390,2,0.002985715866088867,
831,P390,3,0.0026960372924804688,
832,P339,0,2.2326958179473877,
833,P339,1,2.210303544998169,
834,P339,2,2.233665704727173,
835,P339,3,2.2404065132141113,
836,P315,0,0.07655692100524902,
837,P315,1,0.0706169605255127,
838,P315,2,0.07003974914550781,
839,P315,3,0.07092499732971191,
840,P255,0,5.094420671463013,
841,P255,1,5.180621147155762,
842,P255,2,5.371713399887085,
843,P255,3,5.372395277023315,
844,P283,0,2.621537446975708,
845,P283,1,2.6072216033935547,
846,P283,2,2.5653696060180664,
847,P283,3,2.6088595390319824,
848,P279,0,0.27251172065734863,
849,P279,1,0.26875782012939453,
850,P279,2,0.26483726501464844,
851,P279,3,0.2707092761993408,
852,P263,0,0.5409388542175293,
853,P263,1,0.5149972438812256,
854,P263,2,0.5188994407653809,
855,P263,3,0.534393310546875,
